lr,criterion,optimizer,scheduler,val_f1,trial,history,dataloader
0.001,CE,adam,step_lr,0.9098054553450162,5,"{""train_loss"": [0.496715821657862, 0.43600471932547435, 0.4071446918930326, 0.38690056451161703, 0.3673892199680919, 0.35195606935308094, 0.33706182252509254, 0.2884215954911141, 0.2782030273051489, 0.2636679375796091, 0.2580642381849743, 0.25081292579287573, 0.2472896212481317, 0.24287663141744478, 0.2329676936864853, 0.23015757279452823, 0.23125165560983477, 0.22984471651202157, 0.2277386029689085, 0.22680131136235737], ""val_loss"": [0.5210858769681719, 0.4020873891181416, 0.36382019390000236, 0.36362400300304093, 0.35302431652694943, 0.33288675453596644, 0.32979898742172453, 0.23436328067092432, 0.23235272222674555, 0.22428467338697777, 0.23053866680711507, 0.23153955051385694, 0.23096944801012675, 0.22603112560469243, 0.2134670843405442, 0.21140061773628824, 0.20952272914122377, 0.2043937660453634, 0.21042216684793433, 0.20418548438201348], ""train_acc"": [0.7734642857142857, 0.8082142857142858, 0.8223690476190476, 0.8296666666666667, 0.8380714285714286, 0.8457619047619048, 0.8515714285714286, 0.8737857142857143, 0.8790357142857144, 0.8845119047619048, 0.8882976190476191, 0.8918690476190476, 0.8924285714285715, 0.895154761904762, 0.8992380952380953, 0.9005238095238095, 0.9009285714285714, 0.9014642857142857, 0.9019642857142858, 0.9023571428571429], ""val_acc"": [0.748, 0.8218888888888889, 0.839388888888889, 0.8382777777777778, 0.8458888888888889, 0.8506666666666667, 0.8514444444444444, 0.8978333333333334, 0.8981111111111112, 0.9033333333333333, 0.8997777777777778, 0.9002222222222223, 0.8993888888888889, 0.9036111111111111, 0.9084444444444445, 0.9096111111111111, 0.9095555555555556, 0.9110555555555556, 0.909, 0.9121111111111112], ""train_f1"": [0.7310740500320966, 0.7844171628247142, 0.8028878833348454, 0.8127264615449356, 0.8239636849333765, 0.8335116301453127, 0.8410307358476008, 0.8676103468100157, 0.8740943204931235, 0.8803879652798139, 0.8845695728528444, 0.8885262630180764, 0.8891508002198855, 0.8922369751068963, 0.8963430883332764, 0.8980974295713255, 0.8983256020899533, 0.8990734359873374, 0.8996738620388925, 0.9000233991446879], ""val_f1"": [0.7564196986159855, 0.8103710974758035, 0.8188909012153858, 0.814044700317796, 0.824293823117458, 0.8348204425925481, 0.8503024732620321, 0.8930702997099359, 0.8945968668870391, 0.899980058142304, 0.894606797497156, 0.8990913179402757, 0.8975790745307716, 0.8992619039416238, 0.9045693669792533, 0.9060334883999839, 0.9069618840665234, 0.9082361656773164, 0.9058252427184467, 0.9098054553450162]}",weak_augm
0.0001,CE,adam,step_lr,0.9590242480103326,6,"{""train_loss"": [0.34646942560161864, 0.2754293837149938, 0.24959517133803594, 0.22633293341880753, 0.20874534148545493, 0.20032805899708045, 0.18893689190702778, 0.14769899893587543, 0.1354430119941632, 0.13148983929732017, 0.12838453972587982, 0.12416356578859544, 0.12135326293075369, 0.12213404576161078, 0.1174541181783591, 0.11560599533716838, 0.11474692920347054, 0.11329813700772468, 0.11442869991223727, 0.11284428076481536], ""val_loss"": [0.31455139787329567, 0.2360887275547203, 0.25171810730629496, 0.18750545781850814, 0.16156582859500002, 0.15682094258318344, 0.34939867334895663, 0.11696790756245092, 0.11181074900829441, 0.11180189104622695, 0.10577364871287459, 0.10718757639582813, 0.10588111241123019, 0.10321015271865246, 0.102711319438544, 0.1015182206288187, 0.10135313357637238, 0.10206699687497328, 0.10213925690690909, 0.1011165131053551], ""train_acc"": [0.844, 0.8777976190476191, 0.8913928571428572, 0.9023333333333333, 0.9102857142857144, 0.9144880952380953, 0.9191309523809524, 0.9383333333333334, 0.9426071428571429, 0.9445833333333333, 0.9467619047619048, 0.9480714285714286, 0.9493690476190476, 0.9491785714285714, 0.9518809523809524, 0.9513452380952381, 0.9518571428571428, 0.9523214285714287, 0.9523571428571429, 0.9529166666666667], ""val_acc"": [0.8631666666666667, 0.8990555555555556, 0.8884444444444445, 0.9184444444444445, 0.9321666666666667, 0.9338888888888889, 0.8445, 0.9508888888888889, 0.9538333333333334, 0.9538888888888889, 0.9560000000000001, 0.9567222222222223, 0.9566111111111112, 0.9566666666666667, 0.9574444444444445, 0.9589444444444445, 0.9584444444444445, 0.958388888888889, 0.9581111111111111, 0.9588888888888889], ""train_f1"": [0.8370546381101147, 0.8748349271895037, 0.8894868064705547, 0.9010380007767482, 0.909235030303926, 0.9136644543113736, 0.9184763101169996, 0.9380999904072541, 0.9424309531261216, 0.9444385375843889, 0.9466362244231004, 0.9479808031570486, 0.9492729131453431, 0.9490565315474911, 0.9518024120070543, 0.9512504945171077, 0.951783221150298, 0.9522301286659633, 0.9522578124057179, 0.952832595823341], ""val_f1"": [0.8672352871958395, 0.8950704933441246, 0.8924734003024978, 0.9198908328023793, 0.9310755539845726, 0.9340245938703909, 0.853527041314017, 0.9506998187163669, 0.9536892146157839, 0.9539734929632325, 0.9557071513904126, 0.9564936087327724, 0.9564922033007761, 0.956653808124336, 0.9574223213158295, 0.9590242480103326, 0.9584228411804704, 0.9584485613587982, 0.9578979916551871, 0.9586669102143431]}",weak_augm
0.001,CE,adam,plateau_lr,0.9585870395826003,7,"{""train_loss"": [0.4881563510497411, 0.41638822145689103, 0.38800955104827883, 0.36492638371104286, 0.34600368344783783, 0.330370517605827, 0.31225629125890275, 0.2974935085290954, 0.278562288519882, 0.25924402441864924, 0.2446798459632056, 0.23457928694713684, 0.2251979963183403, 0.21499523130626905, 0.20396072585525968, 0.19895503202790304, 0.19610670844146183, 0.18665604927639168, 0.18076088332633178, 0.1719615866116115], ""val_loss"": [0.4733672206865417, 0.376701158867942, 0.3728737775021129, 0.44995321689711676, 0.2942878327584929, 0.30352798826826943, 0.38998468119568297, 0.331723610136244, 0.2859387962428025, 0.2029768635365698, 0.2482764331661682, 0.18031728658059404, 0.18368671727521965, 0.22101081004076534, 0.1615266546657723, 0.20700276292694939, 0.1879264518455861, 0.24395200883532298, 0.09972344676667773, 0.12568822062769647], ""train_acc"": [0.7780714285714286, 0.8173928571428571, 0.8303571428571429, 0.8386666666666667, 0.8474761904761905, 0.8547857142857143, 0.8632261904761905, 0.8702619047619048, 0.8792857142857143, 0.8895000000000001, 0.8937857142857143, 0.8999285714285714, 0.9042142857142857, 0.9098214285714286, 0.9144166666666667, 0.9167500000000001, 0.9180595238095238, 0.9219880952380952, 0.9248571428571429, 0.9284761904761905], ""val_acc"": [0.7986666666666667, 0.8357777777777778, 0.8355555555555556, 0.7913888888888889, 0.8696666666666667, 0.8668333333333333, 0.8260555555555555, 0.8435, 0.8942222222222223, 0.9123888888888889, 0.896, 0.9268333333333334, 0.9223333333333333, 0.9015555555555556, 0.9414444444444445, 0.9122222222222223, 0.9231111111111111, 0.9193888888888889, 0.959388888888889, 0.9492222222222223], ""train_f1"": [0.7414823652948946, 0.7977932242655216, 0.8141647319302714, 0.8251943013398261, 0.8358747607658079, 0.8453439994715252, 0.8560403091466551, 0.8645769893114356, 0.8749505993528337, 0.8861580087215849, 0.890785788179788, 0.8972993284268381, 0.901962405250038, 0.9079840563092879, 0.9127622167686977, 0.9153090925369333, 0.9166853300548391, 0.920859825434917, 0.9238064118749427, 0.9276029960950105], ""val_f1"": [0.7850359504802408, 0.8194419371906999, 0.8319046991650182, 0.7999209787804095, 0.861826659089549, 0.8656763438581621, 0.8316188348089697, 0.8486424240186469, 0.8854657517609911, 0.9092582154626333, 0.8921218160125994, 0.9248146125464064, 0.9180996661941229, 0.904574750989459, 0.9399572183270446, 0.9094695761192773, 0.9183864898352531, 0.9138272507989587, 0.9585870395826003, 0.9478140581958074]}",weak_augm
0.0001,CE,adam,plateau_lr,0.9548141067688091,8,"{""train_loss"": [0.347186144726617, 0.27510242867469786, 0.24581733188742683, 0.22544846386285056, 0.21312179588136218, 0.20057828727506455, 0.19034758889107478, 0.17983093656741436, 0.17164612875382104, 0.16878052581775757, 0.1606760427469299, 0.15415775459933848, 0.15028160984849645, 0.14610995135314409, 0.1400924522142325, 0.14159902108886413, 0.13581703861128716, 0.1280090322934446, 0.12878253699235973, 0.12228372538976726], ""val_loss"": [0.5035293996466531, 0.2295154770049784, 0.18683154979389574, 0.22935177994436687, 0.15386405327171088, 0.16426140107990553, 0.1597661272842799, 0.170532229412761, 0.18513144826424024, 0.1855153010181255, 0.18737133549614293, 0.12698670871762766, 0.1466379027826026, 0.13145505654563505, 0.11768473964960625, 0.12303357239522868, 0.36165240160458617, 0.13627902965494043, 0.10843557143599415, 0.11866867194640347], ""train_acc"": [0.8428095238095238, 0.8789285714285715, 0.8944166666666666, 0.9031666666666667, 0.9073571428571429, 0.9141785714285715, 0.9183214285714286, 0.923404761904762, 0.9272261904761905, 0.9281904761904762, 0.9321785714285714, 0.9357738095238095, 0.9368452380952381, 0.9397142857142857, 0.9414404761904762, 0.9399166666666667, 0.9434166666666667, 0.9466071428571429, 0.9461309523809525, 0.9497380952380953], ""val_acc"": [0.7812222222222223, 0.901888888888889, 0.9226666666666667, 0.9008333333333334, 0.9345, 0.9325555555555556, 0.9354444444444445, 0.9263333333333333, 0.9262222222222223, 0.9213888888888889, 0.9196111111111112, 0.9487777777777778, 0.9427222222222222, 0.9459444444444445, 0.9508888888888889, 0.9516666666666667, 0.8541111111111112, 0.9448888888888889, 0.9549444444444445, 0.9530555555555557], ""train_f1"": [0.8358682722300712, 0.8758439304116672, 0.8925754711927877, 0.9018353519044718, 0.9064252765373274, 0.9133474714817047, 0.9176448133513824, 0.9229169764023031, 0.9268318294976451, 0.9277440676975269, 0.9318664265817939, 0.9354803435708948, 0.9365650468563989, 0.9394871611317658, 0.9412376703535429, 0.9396937668170607, 0.9432346254919884, 0.9464650256477294, 0.9459655803558805, 0.9495932437062017], ""val_f1"": [0.7948332850106318, 0.9026497202592927, 0.9224635561819529, 0.9033534626412726, 0.9344781302462076, 0.9321966527544661, 0.934556901269648, 0.9276398121907051, 0.9231611162523025, 0.9230326704734175, 0.9218854257721905, 0.9484851890002186, 0.9418107214405348, 0.9465000869441184, 0.951303139770665, 0.9518147166791033, 0.8624639676669751, 0.9437444527078492, 0.9548141067688091, 0.9530398813045338]}",weak_augm
0.001,Weighted CE,sgd,step_lr,0.9397190534130855,9,"{""train_loss"": [0.47005685188089097, 0.36635398250534423, 0.32790638225986846, 0.3029814732046354, 0.2820514093211719, 0.26864777956406277, 0.26084399301239425, 0.21400579844486145, 0.20192356472214062, 0.19531421439491567, 0.1960527183087099, 0.1900961859971285, 0.189843979653858, 0.18563579857278437, 0.18212158704229764, 0.1803131219517617, 0.17922687083500483, 0.1806895146270593, 0.18084675593958013, 0.17998234703711102], ""val_loss"": [0.38069025878111523, 0.27032481375502215, 0.3377657442556487, 0.2283618152745896, 0.31743975564837457, 0.2589956742943161, 0.19061550194728705, 0.1780382737930243, 0.17744079036762317, 0.14830215618707654, 0.1650064546323071, 0.1510836444861359, 0.16133106619492174, 0.15841304904657105, 0.16114595235760013, 0.15600219235258797, 0.15686188382013805, 0.14902333563400638, 0.14456935895410264, 0.14408601481777927], ""train_acc"": [0.7675119047619048, 0.822797619047619, 0.8453809523809525, 0.8596428571428572, 0.8684166666666667, 0.8766904761904762, 0.8820714285714286, 0.9047142857142857, 0.909452380952381, 0.9123809523809524, 0.9132738095238095, 0.9155, 0.9158928571428572, 0.9168452380952381, 0.9199761904761905, 0.9212976190476191, 0.9203571428571429, 0.9197500000000001, 0.919952380952381, 0.9204285714285715], ""val_acc"": [0.8103333333333333, 0.8748333333333334, 0.8505555555555556, 0.8967222222222223, 0.8481666666666667, 0.8758333333333334, 0.9147222222222222, 0.9211111111111111, 0.9215555555555556, 0.9362777777777779, 0.9264444444444445, 0.9335555555555556, 0.9283888888888889, 0.9307777777777778, 0.9296666666666668, 0.9322777777777779, 0.9328888888888889, 0.935, 0.9375555555555556, 0.9384444444444445], ""train_f1"": [0.7796330727711415, 0.8310967857100064, 0.8520390002414647, 0.8653303631270544, 0.8735130102706462, 0.8812440483493116, 0.8862681999917037, 0.9076047778800144, 0.9121460532707795, 0.9148920216169789, 0.9157356434627653, 0.9178821221077488, 0.918219018899348, 0.9191441214650092, 0.9221189670598221, 0.9233448011865316, 0.922486985318282, 0.9218992921353942, 0.9220930477249817, 0.9225592347259522], ""val_f1"": [0.82121946937661, 0.8799782812169594, 0.8584688637220965, 0.8984435603074917, 0.8567030787315723, 0.8814225258768276, 0.9169494799572496, 0.9234265772266974, 0.9239019950616146, 0.9374788252082675, 0.9285235169787683, 0.9349507162703885, 0.930255342566735, 0.9325350405797419, 0.9316104294148042, 0.9339988072603426, 0.9346180944133472, 0.9365242921093486, 0.9388266876814365, 0.9397190534130855]}",weak_augm
0.0001,Weighted CE,sgd,step_lr,0.8812959656301834,10,"{""train_loss"": [0.5671465473629179, 0.45978560493105936, 0.4216128454946336, 0.3941377760455722, 0.37711826223418826, 0.35653343794459386, 0.3419478777760551, 0.3290478884918349, 0.32617154556229, 0.32601973114127203, 0.3257512602579026, 0.32390635567335857, 0.3214865929370835, 0.3191696954028947, 0.3185593602203187, 0.31766062648807253, 0.31760123984586625, 0.31537094976220814, 0.31585840267794474, 0.31596064939101537], ""val_loss"": [0.4545230442285538, 0.4164478373395072, 0.3593281454079681, 0.36042601468165714, 0.2927323541276985, 0.33865492110119927, 0.269317635887199, 0.3104329301979807, 0.30499840121136773, 0.28761241864495807, 0.2730348964201079, 0.29340804929203457, 0.2753142894903819, 0.28293688731392225, 0.30408416981167263, 0.302223592168755, 0.28394891978965864, 0.27648821246623995, 0.2951577025287681, 0.28018838720851474], ""train_acc"": [0.703702380952381, 0.7827380952380952, 0.8010238095238096, 0.8162261904761905, 0.8255, 0.8367380952380953, 0.8432619047619048, 0.8496666666666667, 0.8521428571428572, 0.8516666666666667, 0.8523928571428572, 0.8534285714285714, 0.8552142857142857, 0.8549880952380953, 0.8546309523809524, 0.8554761904761905, 0.8570595238095239, 0.8567857142857143, 0.8568333333333333, 0.8563333333333334], ""val_acc"": [0.7794444444444445, 0.8026666666666668, 0.8312777777777778, 0.8308333333333334, 0.8688333333333333, 0.8417777777777778, 0.8778333333333334, 0.8581666666666667, 0.8587777777777779, 0.8694444444444445, 0.8761111111111112, 0.866, 0.8754444444444445, 0.8721111111111112, 0.8604444444444445, 0.8618888888888889, 0.8702777777777778, 0.8743333333333334, 0.8652222222222222, 0.8727777777777779], ""train_f1"": [0.7207519589484931, 0.7929488154498138, 0.8098899313964745, 0.8239973773814677, 0.8327322860316041, 0.8432939737882812, 0.8494937226379301, 0.8554144933641744, 0.8577669549259226, 0.8573074865440313, 0.858082479477973, 0.8589513502485191, 0.8605456438724505, 0.8604404604128644, 0.8602140446611697, 0.8609585752692358, 0.8624028344798326, 0.8621331341212208, 0.8621884993601525, 0.8616743802340208], ""val_f1"": [0.78972221715648, 0.812225562386003, 0.8384977094118025, 0.8391493942164618, 0.8728659470308401, 0.8497731390692923, 0.8812959656301834, 0.8645033500616272, 0.8651478355898246, 0.874466900804801, 0.8804661276777522, 0.8716194924947209, 0.879948570091216, 0.8771951298800134, 0.8668470892555948, 0.8682101635141364, 0.875481032965231, 0.8789964017948697, 0.8709975647950826, 0.8777050155550845]}",weak_augm
0.001,Weighted CE,sgd,plateau_lr,0.9478856103024581,11,"{""train_loss"": [0.4629352901606333, 0.3667059420347214, 0.3329968925913175, 0.30353490476948874, 0.2846753838232585, 0.2698430518323467, 0.2569885813664822, 0.24433277588089308, 0.23741888043000584, 0.23322133950818152, 0.22140827963962442, 0.21939002462370055, 0.2094778731252466, 0.20696244916497242, 0.20156485747510478, 0.1912454412693069, 0.19158745122452578, 0.18727139750619728, 0.15269103762471958, 0.1429460076762452], ""val_loss"": [0.35592053341203267, 0.2949542456782526, 0.333685065653589, 0.2861181602974733, 0.2089154255249434, 0.27812601762016614, 0.2171559426113963, 0.16760340380565159, 0.3475122224357393, 0.15694611649680235, 0.20332610014826058, 0.28966445110241573, 0.23572416949396333, 0.18149557662568985, 0.18512589930339407, 0.2365816958712207, 0.15847578096468673, 0.19928105768230225, 0.12460311159822676, 0.1229656868773616], ""train_acc"": [0.77025, 0.8263928571428572, 0.8434166666666667, 0.8582500000000001, 0.8692738095238095, 0.8750595238095238, 0.8833809523809524, 0.8888452380952381, 0.8916309523809524, 0.8952261904761905, 0.9006904761904763, 0.9020476190476191, 0.9059642857142858, 0.9076428571428572, 0.9103571428571429, 0.9151785714285715, 0.9155238095238095, 0.9172380952380953, 0.9331428571428572, 0.9371666666666667], ""val_acc"": [0.8317777777777778, 0.861, 0.8421111111111111, 0.8688333333333333, 0.9072222222222223, 0.8685555555555556, 0.9041666666666667, 0.928, 0.8330000000000001, 0.934, 0.9097222222222223, 0.8658888888888889, 0.8950555555555556, 0.9229444444444445, 0.9184444444444445, 0.8987222222222223, 0.9313333333333333, 0.9117222222222222, 0.9468333333333334, 0.9470555555555557], ""train_f1"": [0.7821187914089897, 0.8343498464948089, 0.8502395288858466, 0.8640172243942922, 0.8742957396546439, 0.8797145175948035, 0.8874467664104669, 0.8926306047339845, 0.8952851260532542, 0.898645955510463, 0.9038503301104162, 0.9050894906386672, 0.9088183830335259, 0.9104054549303936, 0.9129649013183433, 0.9175254451786509, 0.9178606546022404, 0.9194541890806133, 0.9346919175402523, 0.938547578439733], ""val_f1"": [0.8401818815829214, 0.866437124666454, 0.8509302928219746, 0.8745788450566334, 0.9094548965057787, 0.8752390668784372, 0.9076212571710184, 0.9286945399193286, 0.8430344968174263, 0.933866673092447, 0.9129269710388637, 0.8732579356882186, 0.8994120603367469, 0.925018891856166, 0.9208256256706552, 0.9030039153843576, 0.9318938949058854, 0.9148721893184294, 0.9476635631617614, 0.9478856103024581]}",weak_augm
0.0001,Weighted CE,sgd,plateau_lr,0.9110461538461537,12,"{""train_loss"": [0.5542037884678159, 0.4565171348878316, 0.4204013447193872, 0.39706911578632537, 0.3789688066244125, 0.36402831250145323, 0.3482841367551259, 0.33247147877443406, 0.32341337729635694, 0.31578208484536124, 0.3015643460466748, 0.2985091489922433, 0.2951384836293402, 0.28414266573247454, 0.27876182865812665, 0.27497456382853647, 0.26686880350822495, 0.26285287534764834, 0.2594111568785849, 0.2519449905540262], ""val_loss"": [0.5199531849755181, 0.40975460251172385, 0.38161369550890395, 0.3578011934889687, 0.3289085630840725, 0.3204325020710627, 0.3165227242973116, 0.2964862055149343, 0.3119257448249393, 0.2654546356697877, 0.26740461797018844, 0.26086159070663983, 0.2306386595732636, 0.22891042765892214, 0.2685194876674149, 0.2827358655068609, 0.23079960235456626, 0.27925957166983023, 0.2082483335170481, 0.21143288521758385], ""train_acc"": [0.7138690476190477, 0.7828690476190476, 0.8022142857142858, 0.8152738095238096, 0.824654761904762, 0.8334642857142858, 0.8394642857142858, 0.8485357142857143, 0.8532619047619048, 0.8562142857142857, 0.8643333333333334, 0.8652738095238095, 0.867202380952381, 0.8725595238095238, 0.8741190476190477, 0.8770476190476191, 0.8787619047619047, 0.8806190476190476, 0.8846428571428572, 0.8873214285714286], ""val_acc"": [0.7336111111111111, 0.8023888888888889, 0.820388888888889, 0.8338333333333334, 0.8464444444444444, 0.8525555555555556, 0.8515555555555556, 0.8626666666666667, 0.8559444444444445, 0.879, 0.8781111111111112, 0.8812777777777778, 0.898, 0.8997777777777778, 0.8805555555555556, 0.8727222222222223, 0.8961666666666667, 0.8768888888888889, 0.9082222222222223, 0.9072777777777778], ""train_f1"": [0.7300913239041784, 0.7929386718298729, 0.8109033873917367, 0.8232259770709558, 0.832010897126468, 0.840164305598277, 0.8459573163582529, 0.8544453328990366, 0.8588996249965352, 0.861733222257384, 0.8693367228326961, 0.8702392809760388, 0.8720404340987216, 0.8770991873376878, 0.8785951061171848, 0.8813391434954716, 0.8830177212538509, 0.8847044735489894, 0.8885144236165676, 0.8911105771722152], ""val_f1"": [0.750758410488936, 0.8125860319512197, 0.8297277120422778, 0.8416910788861799, 0.8531677096189071, 0.8593201333138332, 0.8586346134054295, 0.8687269585746178, 0.8625927164754381, 0.8834736977974792, 0.8830281685479713, 0.8861772438730023, 0.9009780985908196, 0.9027858065167458, 0.8858218871861753, 0.8787808635479715, 0.9000033448453085, 0.8825101205297528, 0.9110461538461537, 0.9101792909511834]}",weak_augm
0.001,Weighted CE,adam,step_lr,0.937962067170644,13,"{""train_loss"": [0.5940786393029349, 0.5134963710137775, 0.47608796522730873, 0.45224869409061613, 0.42844452120008925, 0.41086933613958815, 0.3859826043957756, 0.31922219756955195, 0.29882289108492077, 0.2875889175959996, 0.2769678429861863, 0.2703123417496681, 0.263866905209564, 0.25660254240603675, 0.2478435031459445, 0.23943114374081292, 0.24216939161363102, 0.23911951176893143, 0.23947306037942567, 0.2370166027957485], ""val_loss"": [0.44455717343091966, 0.4518800676729944, 0.44604566962189146, 0.3836620618369844, 0.3421425944301817, 0.3520593315760295, 0.382229848186175, 0.24592751396199067, 0.26916149464911887, 0.1998570029478934, 0.1900667903539207, 0.19482689088748562, 0.17604358948353263, 0.16544690866271655, 0.15902471704429222, 0.1567959322474069, 0.15640583847814965, 0.1505112601077805, 0.153483165005015, 0.15536563922464847], ""train_acc"": [0.6809880952380952, 0.7502857142857143, 0.7680238095238096, 0.7819404761904762, 0.7934404761904762, 0.8046666666666666, 0.8180357142857143, 0.8548333333333333, 0.865702380952381, 0.8723690476190477, 0.8779523809523809, 0.8819285714285715, 0.8854404761904762, 0.8883571428571428, 0.8917976190476191, 0.8967142857142857, 0.8957261904761905, 0.8966904761904763, 0.896952380952381, 0.8976547619047619], ""val_acc"": [0.8018333333333334, 0.7714444444444445, 0.7806666666666667, 0.8048888888888889, 0.846388888888889, 0.8326666666666667, 0.8055, 0.893, 0.8756111111111111, 0.9147777777777778, 0.9200555555555556, 0.9164444444444445, 0.9249444444444445, 0.9325555555555556, 0.9341666666666667, 0.9348333333333334, 0.9352222222222223, 0.9378888888888889, 0.9364444444444445, 0.9355555555555556], ""train_f1"": [0.7003514132050698, 0.762487973766849, 0.7793923893987906, 0.7922991293201435, 0.8030103021096267, 0.8134050916270765, 0.8258964042748274, 0.8602051722758932, 0.8704664689058506, 0.8766714267677659, 0.8818920795755238, 0.8856027905886734, 0.8889606722948167, 0.8916343786629397, 0.8949863248835547, 0.8996720506918783, 0.8986989165274338, 0.8996420334447837, 0.8998711951857344, 0.9004633608103206], ""val_f1"": [0.7972093332789785, 0.7820459448026552, 0.7918463900789012, 0.8146300301965332, 0.843572049757681, 0.839993177052152, 0.8165168955643863, 0.8946941548677522, 0.8805164854540112, 0.9160097075482411, 0.9204847289645467, 0.9175993051283826, 0.9255392837776117, 0.9325904362049457, 0.9340062592583441, 0.9346299022193916, 0.9355994074027223, 0.937962067170644, 0.9365286221971629, 0.9356971833409539]}",weak_augm
0.0001,Weighted CE,adam,step_lr,0.9524528896271265,14,"{""train_loss"": [0.4197930481831233, 0.33364685607807976, 0.2964019737811316, 0.27521891408307214, 0.25457783297981534, 0.2416428050654275, 0.23024039814018069, 0.18069929175149826, 0.16565494121398244, 0.1606683924286848, 0.1520345827326888, 0.14943177114923795, 0.15047962619044952, 0.14472966124117376, 0.13774135999842768, 0.13788587143094766, 0.13857806864629188, 0.13496747584499064, 0.1371600577359398, 0.13663442339393356], ""val_loss"": [0.36221047467986744, 0.21249039427646332, 0.19770435258601274, 0.23286926360097196, 0.1926097569151057, 0.558721566784713, 0.20501881512006123, 0.13193405390530824, 0.13107297319546343, 0.14651461010167582, 0.1205410563049631, 0.11979151142362712, 0.1312445022276499, 0.12048941048886627, 0.1182156697293847, 0.12212671849778337, 0.12369149850808188, 0.11804082818748429, 0.1167593145669412, 0.12845888481033035], ""train_acc"": [0.7953928571428571, 0.8438809523809524, 0.8654880952380952, 0.8758095238095238, 0.8858809523809524, 0.893547619047619, 0.8979404761904762, 0.920952380952381, 0.9269761904761905, 0.9301190476190476, 0.9330357142857143, 0.9349285714285714, 0.9337857142857143, 0.9361904761904762, 0.9405119047619048, 0.9399880952380952, 0.9392738095238096, 0.9407619047619048, 0.9396547619047619, 0.9399166666666667], ""val_acc"": [0.8241666666666667, 0.9055555555555556, 0.9123888888888889, 0.8915555555555555, 0.9178333333333334, 0.7570555555555556, 0.9131111111111112, 0.9439444444444445, 0.9449444444444445, 0.9378888888888889, 0.9488333333333334, 0.9506111111111112, 0.9455, 0.9497222222222222, 0.9512777777777778, 0.949388888888889, 0.9490000000000001, 0.9516666666666667, 0.9515555555555556, 0.9474444444444445], ""train_f1"": [0.8056720793776424, 0.8505113161343562, 0.8706704557256675, 0.8802960139256096, 0.8898070103603447, 0.89703266723356, 0.9011256709214152, 0.9230016785333812, 0.928785690472904, 0.9317818132054332, 0.9346214672176318, 0.9363992102003079, 0.9353206786474264, 0.937640349538953, 0.9417616166838305, 0.9412741094650784, 0.940587125896022, 0.9420287728048573, 0.9409798811573606, 0.9411960331495717], ""val_f1"": [0.8346241925488019, 0.9055834976694627, 0.9136415044252953, 0.8962785994310536, 0.9192129002217573, 0.7733258399130998, 0.9157497013672059, 0.944947075424239, 0.9458518991804961, 0.9394452664859517, 0.949532382485713, 0.9514221219904072, 0.9465467127249366, 0.9505725430678863, 0.9520476946842625, 0.9503307037636922, 0.9499688655311184, 0.9524528896271265, 0.9522343684766325, 0.9485296301435577]}",weak_augm
